FECHA,HORA,UBICACION,COORDENADAS,LATITUD,LONGITUD,FECHA_dt,HORA_td,DT,DT_15,HORA_15,HORA_H,WEEKDAY,WEEKDAY_NAME,MIN_DESDE_MEDIANOCHE
2024-05-13,17:30:00,COSMOPOLIS APODACA NL,"{'lat': 25.8149198, 'lon': -100.2444831}",25.8149198,-100.2444831,2024-05-13,0 days 17:30:00,2024-05-13 17:30:00,2024-05-13 17:30:00,17:30,17,0,Lun,1050
2024-05-13,19:15:00,BALCONES DE HUINALA 1 APODACA NL,"{'lat': 25.7388831, 'lon': -100.1650334}",25.7388831,-100.1650334,2024-05-13,0 days 19:15:00,2024-05-13 19:15:00,2024-05-13 19:15:00,19:15,19,0,Lun,1155
2024-05-13,19:30:00,LOS TREBOLES APODACA NL,"{'lat': 25.7645306, 'lon': -100.1420234}",25.7645306,-100.1420234,2024-05-13,0 days 19:30:00,2024-05-13 19:30:00,2024-05-13 19:30:00,19:30,19,0,Lun,1170
2024-05-13,19:45:00,MUNICIPIO DE APODACA APODACA NL,"{'lat': 25.7614189, 'lon': -100.1765323}",25.7614189,-100.1765323,2024-05-13,0 days 19:45:00,2024-05-13 19:45:00,2024-05-13 19:45:00,19:45,19,0,Lun,1185
2024-05-13,19:45:00,MUNICIPIO DE APODACA APODACA NL,"{'lat': 25.7614189, 'lon': -100.1765323}",25.7614189,-100.1765323,2024-05-13,0 days 19:45:00,2024-05-13 19:45:00,2024-05-13 19:45:00,19:45,19,0,Lun,1185
2024-05-13,21:15:00,SAN ANDRES APODACA NL,"{'lat': 25.7409071, 'lon': -100.1736174}",25.7409071,-100.1736174,2024-05-13,0 days 21:15:00,2024-05-13 21:15:00,2024-05-13 21:15:00,21:15,21,0,Lun,1275
2024-05-13,22:45:00,FRESNOS 2 APODACA NL,"{'lat': 25.7698276, 'lon': -100.2471441}",25.7698276,-100.2471441,2024-05-13,0 days 22:45:00,2024-05-13 22:45:00,2024-05-13 22:45:00,22:45,22,0,Lun,1365
2024-05-13,23:00:00,EBANOS 3 APODACA NL,"{'lat': 25.7804521, 'lon': -100.2408345}",25.7804521,-100.2408345,2024-05-13,0 days 23:00:00,2024-05-13 23:00:00,2024-05-13 23:00:00,23:00,23,0,Lun,1380
2024-05-13,23:30:00,VALLE DE SAN ANDRES 3 APODACA NL,"{'lat': 25.7981977, 'lon': -100.2474911}",25.7981977,-100.2474911,2024-05-13,0 days 23:30:00,2024-05-13 23:30:00,2024-05-13 23:30:00,23:30,23,0,Lun,1410
2024-05-14,00:00:00,VALLE DE HUINALA 3 APODACA NL,"{'lat': 25.7432803, 'lon': -100.1933305}",25.7432803,-100.1933305,2024-05-14,0 days 00:00:00,2024-05-14 00:00:00,2024-05-14 00:00:00,00:00,0,1,Mar,0
2024-05-14,03:00:00,MISION SAN PABLO 2 APODACA NL,"{'lat': 25.7435997, 'lon': -100.1420743}",25.7435997,-100.1420743,2024-05-14,0 days 03:00:00,2024-05-14 03:00:00,2024-05-14 03:00:00,03:00,3,1,Mar,180
2024-05-14,03:15:00,METROPLEX 1 APODACA NL,"{'lat': 25.7875899, 'lon': -100.2524319}",25.7875899,-100.2524319,2024-05-14,0 days 03:15:00,2024-05-14 03:15:00,2024-05-14 03:15:00,03:15,3,1,Mar,195
2024-05-14,06:30:00,VALLE DE LOS ALAMOS APODACA NL,"{'lat': 25.7337559, 'lon': -100.1924648}",25.7337559,-100.1924648,2024-05-14,0 days 06:30:00,2024-05-14 06:30:00,2024-05-14 06:30:00,06:30,6,1,Mar,390
2024-05-14,06:45:00,HACIENDA LAS MARGARITAS 7 APODACA NL,"{'lat': 25.7125032, 'lon': -100.1546185}",25.7125032,-100.1546185,2024-05-14,0 days 06:45:00,2024-05-14 06:45:00,2024-05-14 06:45:00,06:45,6,1,Mar,405
2024-05-14,20:30:00,VALLE DE HUINALA 4 APODACA NL,"{'lat': 25.7432803, 'lon': -100.1933305}",25.7432803,-100.1933305,2024-05-14,0 days 20:30:00,2024-05-14 20:30:00,2024-05-14 20:30:00,20:30,20,1,Mar,1230
2024-05-14,20:30:00,PASEO DE LAS FLORES 2 APODACA NL,"{'lat': 25.7588036, 'lon': -100.137601}",25.7588036,-100.137601,2024-05-14,0 days 20:30:00,2024-05-14 20:30:00,2024-05-14 20:30:00,20:30,20,1,Mar,1230
2024-05-14,21:00:00,PRADOS DE LA CIENEGUITA APODACA NL,"{'lat': 25.7784137, 'lon': -100.2570833}",25.7784137,-100.2570833,2024-05-14,0 days 21:00:00,2024-05-14 21:00:00,2024-05-14 21:00:00,21:00,21,1,Mar,1260
2024-05-14,22:00:00,RESIDENCIAL SAN FRANCISCO 2 APODACA NL,"{'lat': 25.7764104, 'lon': -100.2038888}",25.7764104,-100.2038888,2024-05-14,0 days 22:00:00,2024-05-14 22:00:00,2024-05-14 22:00:00,22:00,22,1,Mar,1320
2024-05-14,22:30:00,JERONIMO TREVINO APODACA NL,"{'lat': 25.7794228, 'lon': -100.2012406}",25.7794228,-100.2012406,2024-05-14,0 days 22:30:00,2024-05-14 22:30:00,2024-05-14 22:30:00,22:30,22,1,Mar,1350
2024-05-14,23:45:00,HUINALA APODACA NL,"{'lat': 25.7191797, 'lon': -100.1323316}",25.7191797,-100.1323316,2024-05-14,0 days 23:45:00,2024-05-14 23:45:00,2024-05-14 23:45:00,23:45,23,1,Mar,1425
2024-05-14,23:45:00,BALCONES DE SANTA ROSA APODACA NL,"{'lat': 25.796879, 'lon': -100.2185256}",25.796879,-100.2185256,2024-05-14,0 days 23:45:00,2024-05-14 23:45:00,2024-05-14 23:45:00,23:45,23,1,Mar,1425
2024-05-15,00:00:00,PRADOS DE LOS PINOS 3 APODACA NL,"{'lat': 25.7837458, 'lon': -100.2457483}",25.7837458,-100.2457483,2024-05-15,0 days 00:00:00,2024-05-15 00:00:00,2024-05-15 00:00:00,00:00,0,2,Mié,0
2024-05-15,00:45:00,RINCON DE GALICIA 2 APODACA NL,"{'lat': 25.8192717, 'lon': -100.1532929}",25.8192717,-100.1532929,2024-05-15,0 days 00:45:00,2024-05-15 00:45:00,2024-05-15 00:45:00,00:45,0,2,Mié,45
2024-05-15,02:00:00,MOISES SAENZ APODACA NL,"{'lat': 25.8149283, 'lon': -100.2583117}",25.8149283,-100.2583117,2024-05-15,0 days 02:00:00,2024-05-15 02:00:00,2024-05-15 02:00:00,02:00,2,2,Mié,120
2024-05-15,04:15:00,PUEBLO NUEVO 3 APODACA NL,"{'lat': 25.7801259, 'lon': -100.2504348}",25.7801259,-100.2504348,2024-05-15,0 days 04:15:00,2024-05-15 04:15:00,2024-05-15 04:15:00,04:15,4,2,Mié,255
2024-05-15,04:15:00,LOS PINOS 2 APODACA NL,"{'lat': 25.7837458, 'lon': -100.2457483}",25.7837458,-100.2457483,2024-05-15,0 days 04:15:00,2024-05-15 04:15:00,2024-05-15 04:15:00,04:15,4,2,Mié,255
2024-05-15,06:45:00,NORIA NORTE,"{'lat': 25.735477, 'lon': -100.1920886}",25.735477,-100.1920886,2024-05-15,0 days 06:45:00,2024-05-15 06:45:00,2024-05-15 06:45:00,06:45,6,2,Mié,405
2024-05-15,07:45:00,PARQUE INDUSTRIAL MONTERREY,"{'lat': 25.7746178, 'lon': -100.1700501}",25.7746178,-100.1700501,2024-05-15,0 days 07:45:00,2024-05-15 07:45:00,2024-05-15 07:45:00,07:45,7,2,Mié,465
2024-05-15,09:45:00,LOMAS DE LA PAZ,"{'lat': 25.7120016, 'lon': -100.1335863}",25.7120016,-100.1335863,2024-05-15,0 days 09:45:00,2024-05-15 09:45:00,2024-05-15 09:45:00,09:45,9,2,Mié,585
2024-05-15,10:00:00,JARDINES DE MONTERREY 1 APODACA NL,"{'lat': 25.8102497, 'lon': -100.2600734}",25.8102497,-100.2600734,2024-05-15,0 days 10:00:00,2024-05-15 10:00:00,2024-05-15 10:00:00,10:00,10,2,Mié,600
2024-05-15,10:30:00,ENRAMADA 2 APODACA NL,"{'lat': 25.7640129, 'lon': -100.2591032}",25.7640129,-100.2591032,2024-05-15,0 days 10:30:00,2024-05-15 10:30:00,2024-05-15 10:30:00,10:30,10,2,Mié,630
2024-05-15,11:30:00,COSMOPOLIS 8 APODACA N,"{'lat': 25.8149198, 'lon': -100.2444831}",25.8149198,-100.2444831,2024-05-15,0 days 11:30:00,2024-05-15 11:30:00,2024-05-15 11:30:00,11:30,11,2,Mié,690
2024-05-15,11:30:00,FRANCISCO ELIZONDO APODACA NL,"{'lat': 25.7596619, 'lon': -100.2433865}",25.7596619,-100.2433865,2024-05-15,0 days 11:30:00,2024-05-15 11:30:00,2024-05-15 11:30:00,11:30,11,2,Mié,690
2024-05-15,13:30:00,JARDINES DE MONTERREY 1 APODACA NL,"{'lat': 25.8102497, 'lon': -100.2600734}",25.8102497,-100.2600734,2024-05-15,0 days 13:30:00,2024-05-15 13:30:00,2024-05-15 13:30:00,13:30,13,2,Mié,810
2024-05-15,13:30:00,NUEVO AMANECER 1 APODACA NL,"{'lat': 25.7801259, 'lon': -100.2504348}",25.7801259,-100.2504348,2024-05-15,0 days 13:30:00,2024-05-15 13:30:00,2024-05-15 13:30:00,13:30,13,2,Mié,810
2024-05-15,14:15:00,LOMAS DEL PEDREGAL APODACA NL,"{'lat': 25.7280755, 'lon': -100.168235}",25.7280755,-100.168235,2024-05-15,0 days 14:15:00,2024-05-15 14:15:00,2024-05-15 14:15:00,14:15,14,2,Mié,855
2024-05-15,15:15:00,FUENTES DE SANTA LUCIA APODACA NL,"{'lat': 25.7206482, 'lon': -100.158179}",25.7206482,-100.158179,2024-05-15,0 days 15:15:00,2024-05-15 15:15:00,2024-05-15 15:15:00,15:15,15,2,Mié,915
2024-05-15,15:45:00,CENTRO DE APODACA APODACA NL,"{'lat': 25.7452338, 'lon': -100.1641427}",25.7452338,-100.1641427,2024-05-15,0 days 15:45:00,2024-05-15 15:45:00,2024-05-15 15:45:00,15:45,15,2,Mié,945
2024-05-15,16:00:00,LOS ROBLES APODACA NL,"{'lat': 25.7778939, 'lon': -100.2603625}",25.7778939,-100.2603625,2024-05-15,0 days 16:00:00,2024-05-15 16:00:00,2024-05-15 16:00:00,16:00,16,2,Mié,960
2024-05-15,16:15:00,PUEBLO NUEVO 1 APODACA NL,"{'lat': 25.7801259, 'lon': -100.2504348}",25.7801259,-100.2504348,2024-05-15,0 days 16:15:00,2024-05-15 16:15:00,2024-05-15 16:15:00,16:15,16,2,Mié,975
2024-05-15,18:45:00,SAN ANDRES APODACA NL,"{'lat': 25.7409071, 'lon': -100.1736174}",25.7409071,-100.1736174,2024-05-15,0 days 18:45:00,2024-05-15 18:45:00,2024-05-15 18:45:00,18:45,18,2,Mié,1125
2024-05-16,09:00:00,CENTRO DE APODACA APODACA NL,"{'lat': 25.7452338, 'lon': -100.1641427}",25.7452338,-100.1641427,2024-05-16,0 days 09:00:00,2024-05-16 09:00:00,2024-05-16 09:00:00,09:00,9,3,Jue,540
2024-05-16,10:45:00,VALLE DE HUINALA 4 APODACA NL,"{'lat': 25.7432803, 'lon': -100.1933305}",25.7432803,-100.1933305,2024-05-16,0 days 10:45:00,2024-05-16 10:45:00,2024-05-16 10:45:00,10:45,10,3,Jue,645
2024-05-16,11:15:00,METROPLEX 2 APODACA NL,"{'lat': 25.7875899, 'lon': -100.2524319}",25.7875899,-100.2524319,2024-05-16,0 days 11:15:00,2024-05-16 11:15:00,2024-05-16 11:15:00,11:15,11,3,Jue,675
2024-05-16,12:45:00,PRADERAS 2 APODACA NL,"{'lat': 25.7716638, 'lon': -100.2605295}",25.7716638,-100.2605295,2024-05-16,0 days 12:45:00,2024-05-16 12:45:00,2024-05-16 12:45:00,12:45,12,3,Jue,765
2024-05-16,14:45:00,CENTRO DE APODACA APODACA NL,"{'lat': 25.7452338, 'lon': -100.1641427}",25.7452338,-100.1641427,2024-05-16,0 days 14:45:00,2024-05-16 14:45:00,2024-05-16 14:45:00,14:45,14,3,Jue,885
2024-05-16,16:15:00,VALLE DE LOS NOGALES 1 APODACA NL,"{'lat': 25.7924982, 'lon': -100.2318118}",25.7924982,-100.2318118,2024-05-16,0 days 16:15:00,2024-05-16 16:15:00,2024-05-16 16:15:00,16:15,16,3,Jue,975
2024-05-16,16:30:00,EX HACIENDA SAN FRANCISCO 1 APODACA NL,"{'lat': 25.7605064, 'lon': -100.2165204}",25.7605064,-100.2165204,2024-05-16,0 days 16:30:00,2024-05-16 16:30:00,2024-05-16 16:30:00,16:30,16,3,Jue,990
2024-05-16,17:45:00,MUNICIPIO DE APODACA APODACA NL,"{'lat': 25.7614189, 'lon': -100.1765323}",25.7614189,-100.1765323,2024-05-16,0 days 17:45:00,2024-05-16 17:45:00,2024-05-16 17:45:00,17:45,17,3,Jue,1065
2024-05-16,18:45:00,PARQUE INDUSTRIAL LA SILLA APODACA APODACA,"{'lat': 25.7631863, 'lon': -100.1639052}",25.7631863,-100.1639052,2024-05-16,0 days 18:45:00,2024-05-16 18:45:00,2024-05-16 18:45:00,18:45,18,3,Jue,1125
2024-05-16,19:15:00,JARDINES DE SAN ANDRES 6 APODACA NL,"{'lat': 25.7969144, 'lon': -100.2405446}",25.7969144,-100.2405446,2024-05-16,0 days 19:15:00,2024-05-16 19:15:00,2024-05-16 19:15:00,19:15,19,3,Jue,1155
2024-05-16,20:45:00,LOMAS DEL PEDREGAL APODACA NL,"{'lat': 25.7280755, 'lon': -100.168235}",25.7280755,-100.168235,2024-05-16,0 days 20:45:00,2024-05-16 20:45:00,2024-05-16 20:45:00,20:45,20,3,Jue,1245
2024-05-16,21:00:00,LOS PINOS 5 APODACA NL,"{'lat': 25.7151918, 'lon': -100.1811906}",25.7151918,-100.1811906,2024-05-16,0 days 21:00:00,2024-05-16 21:00:00,2024-05-16 21:00:00,21:00,21,3,Jue,1260
2024-05-16,22:00:00,ACANTO 2 APODACA NL,"{'lat': 25.713667, 'lon': -100.1623034}",25.713667,-100.1623034,2024-05-16,0 days 22:00:00,2024-05-16 22:00:00,2024-05-16 22:00:00,22:00,22,3,Jue,1320
2024-05-16,22:00:00,NUEVO AMANECER 1 APODACA NL,"{'lat': 25.7801259, 'lon': -100.2504348}",25.7801259,-100.2504348,2024-05-16,0 days 22:00:00,2024-05-16 22:00:00,2024-05-16 22:00:00,22:00,22,3,Jue,1320
2024-05-16,22:45:00,PARQUE INDUSTRIAL KALOS APODACA NL,"{'lat': 25.7370867, 'lon': -100.203513}",25.7370867,-100.203513,2024-05-16,0 days 22:45:00,2024-05-16 22:45:00,2024-05-16 22:45:00,22:45,22,3,Jue,1365
2024-05-17,00:45:00,PRADOS DEL VIRREY APODACA NL,"{'lat': 25.7969468, 'lon': -100.2662257}",25.7969468,-100.2662257,2024-05-17,0 days 00:45:00,2024-05-17 00:45:00,2024-05-17 00:45:00,00:45,0,4,Vie,45
2024-05-17,01:15:00,NUEVO AMANECER 1 APODACA NL,"{'lat': 25.7801259, 'lon': -100.2504348}",25.7801259,-100.2504348,2024-05-17,0 days 01:15:00,2024-05-17 01:15:00,2024-05-17 01:15:00,01:15,1,4,Vie,75
2024-05-17,01:30:00,NUEVO AMANECER 1 APODACA NL,"{'lat': 25.7801259, 'lon': -100.2504348}",25.7801259,-100.2504348,2024-05-17,0 days 01:30:00,2024-05-17 01:30:00,2024-05-17 01:30:00,01:30,1,4,Vie,90
2024-05-17,01:45:00,NUEVO AMANECER 1 APODACA NL,"{'lat': 25.7801259, 'lon': -100.2504348}",25.7801259,-100.2504348,2024-05-17,0 days 01:45:00,2024-05-17 01:45:00,2024-05-17 01:45:00,01:45,1,4,Vie,105
2024-05-17,01:45:00,LOMAS DE HUINALA 1 APODACA NL,"{'lat': 25.7342374, 'lon': -100.1755523}",25.7342374,-100.1755523,2024-05-17,0 days 01:45:00,2024-05-17 01:45:00,2024-05-17 01:45:00,01:45,1,4,Vie,105
2024-05-17,03:30:00,NUEVO AMANECER 1 APODACA NL,"{'lat': 25.7801259, 'lon': -100.2504348}",25.7801259,-100.2504348,2024-05-17,0 days 03:30:00,2024-05-17 03:30:00,2024-05-17 03:30:00,03:30,3,4,Vie,210
2024-05-17,03:45:00,ARTEMIO TREVINO APODACA NL,"{'lat': 25.8362818, 'lon': -100.1445738}",25.8362818,-100.1445738,2024-05-17,0 days 03:45:00,2024-05-17 03:45:00,2024-05-17 03:45:00,03:45,3,4,Vie,225
2024-05-17,05:45:00,PRIVADAS APODACA NL,"{'lat': 25.8081799, 'lon': -100.2276054}",25.8081799,-100.2276054,2024-05-17,0 days 05:45:00,2024-05-17 05:45:00,2024-05-17 05:45:00,05:45,5,4,Vie,345
2024-05-17,19:15:00,PROLOGIS PARK DE APODACA APODACA NL,"{'lat': 25.7912626, 'lon': -100.1564324}",25.7912626,-100.1564324,2024-05-17,0 days 19:15:00,2024-05-17 19:15:00,2024-05-17 19:15:00,19:15,19,4,Vie,1155
2024-05-17,19:45:00,PUEBLO NUEVO 5 APODACA NL,"{'lat': 25.7801259, 'lon': -100.2504348}",25.7801259,-100.2504348,2024-05-17,0 days 19:45:00,2024-05-17 19:45:00,2024-05-17 19:45:00,19:45,19,4,Vie,1185
2024-05-17,21:00:00,JARDINES DE SAN ANDRES 2 APODACA NL,"{'lat': 25.7969144, 'lon': -100.2405446}",25.7969144,-100.2405446,2024-05-17,0 days 21:00:00,2024-05-17 21:00:00,2024-05-17 21:00:00,21:00,21,4,Vie,1260
2024-05-17,21:00:00,VALLE DE APODACA 2 APODACA NL,"{'lat': 25.7432803, 'lon': -100.1933305}",25.7432803,-100.1933305,2024-05-17,0 days 21:00:00,2024-05-17 21:00:00,2024-05-17 21:00:00,21:00,21,4,Vie,1260
2024-05-17,21:45:00,PRADOS DE LA CIENEGUITA APODACA NL,"{'lat': 25.7784137, 'lon': -100.2570833}",25.7784137,-100.2570833,2024-05-17,0 days 21:45:00,2024-05-17 21:45:00,2024-05-17 21:45:00,21:45,21,4,Vie,1305
2024-05-17,22:00:00,LOS TREBOLES APODACA NL,"{'lat': 25.7645306, 'lon': -100.1420234}",25.7645306,-100.1420234,2024-05-17,0 days 22:00:00,2024-05-17 22:00:00,2024-05-17 22:00:00,22:00,22,4,Vie,1320
2024-05-17,22:15:00,CIUDAD NATURA APODACA NL,"{'lat': 25.8400698, 'lon': -100.1426315}",25.8400698,-100.1426315,2024-05-17,0 days 22:15:00,2024-05-17 22:15:00,2024-05-17 22:15:00,22:15,22,4,Vie,1335
2024-05-17,23:00:00,LOMAS DE LA PAZ APODACA NL,"{'lat': 25.7120016, 'lon': -100.1335863}",25.7120016,-100.1335863,2024-05-17,0 days 23:00:00,2024-05-17 23:00:00,2024-05-17 23:00:00,23:00,23,4,Vie,1380
2024-05-18,07:15:00,LOMAS DE LA PAZ APODACA NL,"{'lat': 25.7120016, 'lon': -100.1335863}",25.7120016,-100.1335863,2024-05-18,0 days 07:15:00,2024-05-18 07:15:00,2024-05-18 07:15:00,07:15,7,5,Sáb,435
2024-05-18,08:45:00,METROPLEX 2 APODACA NL,"{'lat': 25.7875899, 'lon': -100.2524319}",25.7875899,-100.2524319,2024-05-18,0 days 08:45:00,2024-05-18 08:45:00,2024-05-18 08:45:00,08:45,8,5,Sáb,525
2024-05-18,09:00:00,NUEVO AMANECER 1 APODACA NL,"{'lat': 25.7801259, 'lon': -100.2504348}",25.7801259,-100.2504348,2024-05-18,0 days 09:00:00,2024-05-18 09:00:00,2024-05-18 09:00:00,09:00,9,5,Sáb,540
2024-05-18,09:15:00,FRESNOS 4 APODACA NL,"{'lat': 25.7698276, 'lon': -100.2471441}",25.7698276,-100.2471441,2024-05-18,0 days 09:15:00,2024-05-18 09:15:00,2024-05-18 09:15:00,09:15,9,5,Sáb,555
2024-05-18,09:15:00,HACIENDA LAS MARGARITAS 7 APODACA NL,"{'lat': 25.7125032, 'lon': -100.1546185}",25.7125032,-100.1546185,2024-05-18,0 days 09:15:00,2024-05-18 09:15:00,2024-05-18 09:15:00,09:15,9,5,Sáb,555
2024-05-18,10:15:00,HACIENDA LAS MARGARITAS 5 APODACA NL,"{'lat': 25.7125032, 'lon': -100.1546185}",25.7125032,-100.1546185,2024-05-18,0 days 10:15:00,2024-05-18 10:15:00,2024-05-18 10:15:00,10:15,10,5,Sáb,615
2024-05-18,10:30:00,SAN ANDRES APODACA NL,"{'lat': 25.7409071, 'lon': -100.1736174}",25.7409071,-100.1736174,2024-05-18,0 days 10:30:00,2024-05-18 10:30:00,2024-05-18 10:30:00,10:30,10,5,Sáb,630
2024-05-18,11:00:00,AGUA FRIA APODACA NL,"{'lat': 25.8125875, 'lon': -100.1511507}",25.8125875,-100.1511507,2024-05-18,0 days 11:00:00,2024-05-18 11:00:00,2024-05-18 11:00:00,11:00,11,5,Sáb,660
2024-05-18,11:00:00,SAN IGNACIO APODACA NL,"{'lat': 25.7387541, 'lon': -100.1860921}",25.7387541,-100.1860921,2024-05-18,0 days 11:00:00,2024-05-18 11:00:00,2024-05-18 11:00:00,11:00,11,5,Sáb,660
2024-05-18,11:00:00,LOMAS DE LA PAZ APODACA NL,"{'lat': 25.7120016, 'lon': -100.1335863}",25.7120016,-100.1335863,2024-05-18,0 days 11:00:00,2024-05-18 11:00:00,2024-05-18 11:00:00,11:00,11,5,Sáb,660
2024-05-18,13:15:00,LOMAS DEL PEDREGAL APODACA NL,"{'lat': 25.7280755, 'lon': -100.168235}",25.7280755,-100.168235,2024-05-18,0 days 13:15:00,2024-05-18 13:15:00,2024-05-18 13:15:00,13:15,13,5,Sáb,795
2024-05-18,13:45:00,BOSQUES DE SAN MIGUEL 1 APODACA NL,"{'lat': 25.7050574, 'lon': -100.143207}",25.7050574,-100.143207,2024-05-18,0 days 13:45:00,2024-05-18 13:45:00,2024-05-18 13:45:00,13:45,13,5,Sáb,825
2024-05-18,15:45:00,PRIVADAS DE SANTA ROSA 2 APODACA NL,"{'lat': 25.8081799, 'lon': -100.2276054}",25.8081799,-100.2276054,2024-05-18,0 days 15:45:00,2024-05-18 15:45:00,2024-05-18 15:45:00,15:45,15,5,Sáb,945
2024-05-18,16:45:00,PUEBLO NUEVO 4 APODACA NL,"{'lat': 25.7801259, 'lon': -100.2504348}",25.7801259,-100.2504348,2024-05-18,0 days 16:45:00,2024-05-18 16:45:00,2024-05-18 16:45:00,16:45,16,5,Sáb,1005
2024-05-18,18:00:00,PARQUE INDUSTRIAL KALOS APODACA NL,"{'lat': 25.7370867, 'lon': -100.203513}",25.7370867,-100.203513,2024-05-18,0 days 18:00:00,2024-05-18 18:00:00,2024-05-18 18:00:00,18:00,18,5,Sáb,1080
2024-05-18,18:00:00,METROPLEX 1 APODACA NL,"{'lat': 25.7875899, 'lon': -100.2524319}",25.7875899,-100.2524319,2024-05-18,0 days 18:00:00,2024-05-18 18:00:00,2024-05-18 18:00:00,18:00,18,5,Sáb,1080
2024-05-18,18:15:00,JARDINES DE LOS PINOS 2 APODACA NL,"{'lat': 25.7738376, 'lon': -100.2466342}",25.7738376,-100.2466342,2024-05-18,0 days 18:15:00,2024-05-18 18:15:00,2024-05-18 18:15:00,18:15,18,5,Sáb,1095
2024-05-19,03:00:00,BALCONES DE SANTA ROSA APODACA NL,"{'lat': 25.796879, 'lon': -100.2185256}",25.796879,-100.2185256,2024-05-19,0 days 03:00:00,2024-05-19 03:00:00,2024-05-19 03:00:00,03:00,3,6,Dom,180
2024-05-19,19:30:00,VIVIENDA DIGNA APODACA NL,"{'lat': 25.7087091, 'lon': -100.1452955}",25.7087091,-100.1452955,2024-05-19,0 days 19:30:00,2024-05-19 19:30:00,2024-05-19 19:30:00,19:30,19,6,Dom,1170
2024-05-19,19:30:00,COLINAS DE SAN MIGUEL APODACA NL,"{'lat': 25.7211506, 'lon': -100.1695991}",25.7211506,-100.1695991,2024-05-19,0 days 19:30:00,2024-05-19 19:30:00,2024-05-19 19:30:00,19:30,19,6,Dom,1170
2024-05-19,21:00:00,SAN ISIDRO 2 APODACA NL,"{'lat': 25.7580947, 'lon': -100.1532231}",25.7580947,-100.1532231,2024-05-19,0 days 21:00:00,2024-05-19 21:00:00,2024-05-19 21:00:00,21:00,21,6,Dom,1260
2024-05-19,21:45:00,PUEBLO NUEVO 2 APODACA NL,"{'lat': 25.771672, 'lon': -100.2451241}",25.771672,-100.2451241,2024-05-19,0 days 21:45:00,2024-05-19 21:45:00,2024-05-19 21:45:00,21:45,21,6,Dom,1305
2024-05-19,22:30:00,MUNICIPIO DE APODACA APODACA NL,"{'lat': 25.7614189, 'lon': -100.1765323}",25.7614189,-100.1765323,2024-05-19,0 days 22:30:00,2024-05-19 22:30:00,2024-05-19 22:30:00,22:30,22,6,Dom,1350
2024-05-20,01:30:00,VALLE DE APODACA 1 APODACA NL,"{'lat': 25.7432803, 'lon': -100.1933305}",25.7432803,-100.1933305,2024-05-20,0 days 01:30:00,2024-05-20 01:30:00,2024-05-20 01:30:00,01:30,1,0,Lun,90
2024-05-20,01:30:00,MUNICIPIO DE APODACA APODACA NL,"{'lat': 25.7614189, 'lon': -100.1765323}",25.7614189,-100.1765323,2024-05-20,0 days 01:30:00,2024-05-20 01:30:00,2024-05-20 01:30:00,01:30,1,0,Lun,90
2024-05-20,03:00:00,JARDINES DE LOS PINOS 2 APODACA NL,"{'lat': 25.7738376, 'lon': -100.2466342}",25.7738376,-100.2466342,2024-05-20,0 days 03:00:00,2024-05-20 03:00:00,2024-05-20 03:00:00,03:00,3,0,Lun,180
2024-05-20,04:15:00,CIUDAD NATURA APODACA NL,"{'lat': 25.8400698, 'lon': -100.1426315}",25.8400698,-100.1426315,2024-05-20,0 days 04:15:00,2024-05-20 04:15:00,2024-05-20 04:15:00,04:15,4,0,Lun,255
2024-05-20,04:45:00,CENTRO DE APODACA APODACA NL,"{'lat': 25.7452338, 'lon': -100.1641427}",25.7452338,-100.1641427,2024-05-20,0 days 04:45:00,2024-05-20 04:45:00,2024-05-20 04:45:00,04:45,4,0,Lun,285
2024-05-20,14:45:00,JUPITER 170    COLONIA COSMOPOLIS APODACA NL,"{'lat': 25.8191783, 'lon': -100.2444769}",25.8191783,-100.2444769,2024-05-20,0 days 14:45:00,2024-05-20 14:45:00,2024-05-20 14:45:00,14:45,14,0,Lun,885
2024-05-20,20:15:00,SANTA FATIMA 130     Colonia  SANTA MONICA APODACA NL,"{'lat': 25.7372208, 'lon': -100.1625532}",25.7372208,-100.1625532,2024-05-20,0 days 20:15:00,2024-05-20 20:15:00,2024-05-20 20:15:00,20:15,20,0,Lun,1215
2024-05-20,22:45:00,SAN CARLOS 115         Colonia  SAN IGNACIO APODACA NL,"{'lat': 25.7390861, 'lon': -100.1853326}",25.7390861,-100.1853326,2024-05-20,0 days 22:45:00,2024-05-20 22:45:00,2024-05-20 22:45:00,22:45,22,0,Lun,1365
2024-05-21,15:45:00,OLIVO 432     COLONIA    LOS TREBOLES APODACA NL,"{'lat': 25.7638988, 'lon': -100.1451844}",25.7638988,-100.1451844,2024-05-21,0 days 15:45:00,2024-05-21 15:45:00,2024-05-21 15:45:00,15:45,15,1,Mar,945
2024-05-22,07:00:00,SAN IGNACIO APODACA NL,"{'lat': 25.7387541, 'lon': -100.1860921}",25.7387541,-100.1860921,2024-05-22,0 days 07:00:00,2024-05-22 07:00:00,2024-05-22 07:00:00,07:00,7,2,Mié,420
2024-05-22,07:30:00,ARBOLEDAS DE SANTA ROSA 3 APODACA NL,"{'lat': 25.8145524, 'lon': -100.2409898}",25.8145524,-100.2409898,2024-05-22,0 days 07:30:00,2024-05-22 07:30:00,2024-05-22 07:30:00,07:30,7,2,Mié,450
